Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-07-29 09:30:00,519.96,519.09,520.78,518.28,14945929.0,28752.0,71.0
2021-07-29 12:00:00,518.57,518.57,518.57,518.57,122901.094,237.0,1.0
2021-07-30 09:30:00,512.69,514.94,514.94,510.964,40118856.0,78235.0,147.0
2021-07-30 12:00:00,517.27,517.18,517.27,517.03,503149.125,973.0,5.0
2021-08-02 09:30:00,519.0,518.08,519.85,518.0,21374392.0,41185.0,55.0
2021-08-02 12:00:00,517.49,517.412,517.586,517.41,982675.563,1899.0,10.0
2021-08-03 09:30:00,514.39,513.78,514.99,513.5,19785276.0,38468.0,109.0
2021-08-03 12:00:00,511.914,511.87,511.914,511.72,643403.0,1257.0,4.0
2021-08-04 09:30:00,513.0,511.63,513.0,511.63,20480654.0,39966.0,29.0
2021-08-04 12:00:00,514.802,515.005,515.21,514.745,6441117.0,12506.0,85.0
2021-08-05 09:30:00,517.13,515.78,517.41,515.76,16912428.0,32709.0,70.0
2021-08-05 12:00:00,524.13,523.92,524.26,523.76,2486399.0,4745.0,37.0
2021-08-06 09:30:00,524.0,526.0,526.09,523.67,26928292.0,51334.0,158.0
2021-08-06 12:00:00,523.47,523.57,523.57,523.46,619299.125,1183.0,8.0
2021-08-09 09:30:00,521.147,521.37,522.11,521.147,14048178.0,26919.0,40.0
2021-08-09 12:00:00,519.205,519.12,519.205,519.12,103832.5,200.0,2.0
2021-08-10 09:30:00,520.0,519.97,520.18,519.47,15669268.0,30135.0,36.0
2021-08-10 12:00:00,515.44,515.355,515.44,515.265,554526.625,1076.0,9.0
2021-08-11 09:30:00,517.0,516.88,517.48,516.44,11025962.0,21327.0,31.0
2021-08-11 12:00:00,510.925,510.85,510.97,510.82,472584.625,925.0,9.0
2021-08-12 09:30:00,511.86,512.36,512.39,511.5,12076592.0,23593.0,32.0
2021-08-12 12:00:00,510.68,510.81,510.81,510.54,551061.188,1079.0,9.0
2021-08-13 09:30:00,512.64,512.663,513.13,512.06,15179639.0,29611.0,43.0
2021-08-13 12:00:00,517.23,517.5,517.5,517.17,827785.5,1600.0,14.0
