Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-02-02 09:30:00,3380,3400,3400,3376.8,411064544,121465,371
2021-02-02 12:00:00,3399.96,3398.89,3399.96,3398.2,5240821.5,1542,12
2021-02-03 09:30:00,3425.01,3413.86,3434,3413.86,583896000,170453,403
2021-02-03 12:00:00,3393.48,3390.06,3394.12,3388.55,27311972,8052,58
2021-02-04 09:30:00,3330,3324.26,3330,3315.12,223220448,67085,101
2021-02-04 12:00:00,3315.81,3319,3319,3315.71,15949731,4807,31
2021-02-05 09:30:00,3319,3318,3324.99,3313.99,200779568,60432,153
2021-02-05 12:00:00,3331.47,3332.8,3332.8,3331.25,3998249.5,1200,10
2021-02-08 09:30:00,3358.5,3358.78,3361.1,3350.22,206199552,61443,177
2021-02-08 12:00:00,3315.01,3315.81,3316.58,3315.01,15515250,4679,31
2021-02-09 09:30:00,3312.49,3314.7,3316.28,3308.22,106144896,32042,44
2021-02-09 12:00:00,3315.79,3313.66,3315.79,3313.66,1723415.13,520,3
2021-02-10 09:30:00,3314,3308.49,3316.69,3308,143671040,43354,101
2021-02-10 12:00:00,3270,3268.89,3270,3268.89,8615818,2635,8
2021-02-11 09:30:00,3292,3286.32,3292,3283.06,91473752,27793,47
2021-02-11 12:00:00,3270.76,3270.81,3271.43,3270.76,3251434,994,7
2021-02-12 09:30:00,3250,3248.02,3251.41,3244.04,126097144,38809,93
2021-02-12 12:00:00,3254.34,3254.56,3254.56,3254.18,1627160,500,5
2021-02-16 09:30:00,3254.05,3266.9,3268,3254.05,251065072,77048,103
2021-02-16 12:00:00,3262.35,3262.61,3262.61,3261.07,10989332,3369,21
2021-02-17 09:30:00,3263.6,3261.2,3268.4,3259.5,170447952,52246,83
2021-02-17 12:00:00,3312,3311.18,3312.76,3309.04,11532261,3483,26
2021-02-18 09:30:00,3282.42,3280.32,3290.21,3280,165480080,50344,115
2021-02-18 12:00:00,3311.99,3310.99,3311.99,3310.99,1559677.25,471,4
2021-02-19 09:30:00,3328.23,3333.19,3333.5,3325.02,464519200,139568,65
2021-02-19 12:00:00,3312.48,3312.07,3313.3,3311.86,21773966,6574,33
2021-02-22 09:30:00,3208.13,3206.86,3214,3200.18,226870960,70738,130
2021-02-22 12:00:00,3198.27,3194.01,3198.27,3194.01,12040322,3767,20
2021-02-23 09:30:00,3127.03,3129.12,3137.64,3125,242947264,77592,147
2021-02-23 12:00:00,3141.19,3139.11,3141.19,3138.87,7279684.5,2318,19
2021-02-24 09:30:00,3166.75,3168.28,3170,3163.28,150977504,47673,82
2021-02-24 12:00:00,3152.1,3151.55,3153.53,3151.55,1377626,437,4
2021-02-25 09:30:00,3136.74,3137.93,3143.63,3135,118888928,37906,30
2021-02-25 12:00:00,3110.18,3108.96,3110.18,3107,22756114,7321,57
2021-02-26 09:30:00,3095.2,3090,3098.13,3090,188832592,61001,104
2021-02-26 12:00:00,3102.5,3105.14,3105.15,3099.04,21192238,6832,51
2021-03-01 09:30:00,3127.89,3132.77,3133.41,3124.01,175523696,56110,97
2021-03-01 12:00:00,3125.89,3126.3,3126.35,3125.89,1816258,581,5
2021-03-02 09:30:00,3143.47,3146.98,3148,3141.86,111348160,35419,42
2021-03-02 12:00:00,3130.68,3129.16,3130.68,3127.81,3129046.5,1000,10
2021-03-03 09:30:00,3081.18,3097.29,3100.32,3079.24,160089440,51925,84
2021-03-03 12:00:00,3047.75,3048.54,3048.54,3046.63,4601878.5,1510,11
2021-03-04 09:30:00,3012,3029.87,3029.87,3012,181277872,60124,116
2021-03-04 12:00:00,3038.72,3039.51,3040.94,3038.1,5547961,1825,16
2021-03-05 09:30:00,3005,2992.57,3009,2991,224641056,74772,185
2021-03-05 12:00:00,2922.65,2917.43,2923,2916.68,6228506,2133,15
2021-03-08 09:30:00,3015,3012.17,3016.31,3007.82,201363648,66797,143
2021-03-08 12:00:00,2990.38,2994.6,2996.94,2988,11974532,4000,22
2021-03-09 09:30:00,3017.99,3011.59,3019.88,3010,218874464,72540,198
2021-03-09 12:00:00,3059.31,3057.24,3059.9,3057.21,3976626.25,1300,11
2021-03-10 09:30:00,3098.45,3088.12,3101.93,3088.12,185850608,59968,108
2021-03-10 12:00:00,3057.36,3055.38,3059.45,3055.38,11614518,3800,31
2021-03-11 09:30:00,3104.01,3100.65,3104.98,3095,153739584,49547,84
2021-03-11 12:00:00,3125.41,3123.39,3125.41,3123.39,1874238,600,3
2021-03-12 09:30:00,3075,3077.64,3080.94,3068.01,124026944,40346,113
2021-03-12 12:00:00,3071,3069.01,3071.07,3069.01,2763170.5,900,9
2021-03-15 09:30:00,3074.57,3069.52,3077.8,3056.42,176970912,57645,174
2021-03-15 12:00:00,3045.38,3045.66,3046.48,3044.96,3575404.25,1174,11
2021-03-16 09:30:00,3104.97,3093.34,3104.97,3090,117863560,37997,78
2021-03-16 12:00:00,3101.6,3104.6,3104.8,3100.99,6669318,2149,14
2021-03-17 09:30:00,3073.22,3081.49,3084,3071.32,108002728,35128,70
2021-03-17 12:00:00,3083.79,3082.03,3084.6,3082.03,3927717.25,1274,8
2021-03-18 09:30:00,3101,3101,3102.98,3098.75,123850256,39941,93
2021-03-18 12:00:00,3077.79,3077.71,3080.1,3077.71,1569933.25,510,5
2021-03-19 09:30:00,3029.23,3040.57,3041.66,3029.2,981759296,323633,68
2021-03-19 12:00:00,3039.42,3041.15,3041.19,3039.42,8214340,2702,22
2021-03-22 09:30:00,3067.85,3080.76,3083,3060.05,169169920,55153,109
2021-03-22 12:00:00,3109,3108.98,3110.46,3108.83,9089444,2923,23
2021-03-23 09:30:00,3127,3129.11,3130,3122.48,122241512,39098,84
2021-03-23 12:00:00,3164.17,3166.81,3167.4,3164.17,9905976,3129,24
2021-03-24 09:30:00,3151.04,3148.97,3152.37,3145.56,132068184,41919,60
2021-03-24 12:00:00,3139.26,3140.23,3140.88,3139.26,4734796,1508,15
2021-03-25 09:30:00,3072.99,3068.81,3073.83,3067.12,115187768,37491,48
2021-03-25 12:00:00,3057.95,3053.81,3058.31,3053.81,9120839,2983,10
2021-03-26 09:30:00,3044.06,3046.53,3051.9,3043,76768720,25213,37
2021-03-26 12:00:00,3041.24,3039.93,3041.24,3039.93,1520329,500,4
2021-03-29 09:30:00,3055.44,3055.82,3057.95,3052.68,100278416,32832,46
2021-03-29 12:00:00,3070.9,3071.6,3072.36,3070.9,6546485,2131,10
2021-03-30 09:30:00,3070.01,3068.61,3073,3065.86,111804080,36418,91
2021-03-30 12:00:00,3050.18,3051.06,3051.06,3050.18,1058544.38,347,3
2021-03-31 09:30:00,3064.06,3066.53,3069.11,3064.06,77375248,25244,62
2021-03-31 12:00:00,3118.43,3118.92,3119,3118.16,6308812,2023,17
2021-04-01 09:30:00,3117.94,3124.91,3125.22,3115.55,175076256,56138,221
2021-04-01 12:00:00,3127.32,3128.98,3129.56,3126.12,10272129,3284,14
2021-04-05 09:30:00,3173,3170.54,3175,3168,163697616,51584,124
2021-04-05 12:00:00,3217.25,3218.02,3218.02,3217.25,2226537.25,692,6
2021-04-06 09:30:00,3223.75,3225.68,3228.9,3221.5,154867008,48034,97
2021-04-06 12:00:00,3242.21,3240.73,3242.21,3240.73,972402,300,3
2021-04-07 09:30:00,3233.8,3232.91,3235,3227,137060720,42395,74
2021-04-07 12:00:00,3290.62,3293.25,3293.53,3290,24788970,7530,51
2021-04-08 09:30:00,3310.9,3313.35,3314.08,3304.05,216074512,65278,168
2021-04-08 12:00:00,3313,3312.81,3313.23,3312.81,3982253,1202,7
2021-04-09 09:30:00,3304.7,3301.34,3305.69,3301,148340128,44900,143
2021-04-09 12:00:00,3349.25,3347.51,3349.33,3347.51,16671554,4979,26
2021-04-12 09:30:00,3355.21,3363.12,3364.35,3355.21,214338816,63855,150
2021-04-12 12:00:00,3371,3370.52,3371,3370.28,2490890,739,6
2021-04-13 09:30:00,3400.84,3406.94,3413,3396.25,280776384,82545,227
2021-04-13 12:00:00,3425.57,3425.96,3425.96,3425.34,5484403,1601,14
2021-04-14 09:30:00,3404.04,3401.05,3404.13,3397.15,165516448,48637,87
2021-04-14 12:00:00,3364.91,3367.29,3367.8,3364.51,4873949,1448,11
2021-04-15 09:30:00,3371,3374.38,3376.2,3366.74,144868928,42968,101
2021-04-15 12:00:00,3360.89,3360.96,3362.06,3360.89,3452062,1027,9
2021-04-16 09:30:00,3380,3382,3387.63,3376.59,432583040,127750,125
2021-04-16 12:00:00,3391,3391.67,3391.9,3391,4978225,1468,14
2021-04-19 09:30:00,3390.33,3391.74,3391.74,3380,131189584,38706,79
2021-04-19 12:00:00,3370.88,3374.5,3374.5,3370.25,5589209,1658,12
2021-04-20 09:30:00,3373.6,3378.14,3381.5,3370.05,109011408,32315,90
2021-04-21 09:30:00,3316,3324.2,3325.53,3316,141805664,42732,116
2021-04-21 12:00:00,3355,3354.35,3355.04,3353.22,8050936,2400,21
2021-04-22 09:30:00,3371.68,3368,3372.29,3360.59,122376616,36312,86
2021-04-22 12:00:00,3353.45,3353,3354.22,3352.99,4694950,1400,14
2021-04-23 09:30:00,3319.1,3324.72,3324.72,3317.01,126970384,38255,117
2021-04-23 12:00:00,3348.43,3348.67,3348.78,3347.78,4222369,1261,12
2021-04-26 09:30:00,3348,3352.09,3352.69,3342.57,189917952,56707,128
2021-04-26 12:00:00,3335.5,3336.73,3336.73,3335.5,4033633,1209,11
2021-04-27 09:30:00,3443.47,3442.69,3452,3441.18,375817216,109060,380
2021-04-27 12:00:00,3426.45,3426.69,3426.69,3425.01,8222777,2400,12
2021-04-28 09:30:00,3434.8,3438.35,3448,3434.8,188364160,54799,136
2021-04-28 12:00:00,3467.01,3466.13,3468.31,3466.13,8028960,2316,21
2021-04-29 09:30:00,3505.1,3508.5,3514.45,3503,342503424,97655,160
2021-04-29 12:00:00,3456.01,3453.98,3458.46,3452.15,53184548,15389,79
2021-04-30 09:30:00,3525.12,3502.72,3530.19,3502.72,493124672,139964,468
