Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-06-11 09:30:00,375.7,375.87,376.47,375.5,34648000.0,92206.0,98.0
2021-06-11 12:00:00,377.55,377.73,377.73,377.55,1143054.5,3027.0,24.0
2021-06-14 09:30:00,377.43,377.637,377.685,377.35,8630868.0,22867.0,7.0
2021-06-14 12:00:00,373.47,373.71,373.82,373.42,2095075.875,5608.0,41.0
2021-06-15 09:30:00,373.5,372.41,373.8,372.41,29896846.0,80054.0,94.0
2021-06-15 12:00:00,367.63,367.49,367.63,367.405,2462176.5,6700.0,40.0
2021-06-16 09:30:00,370.99,370.36,371.06,370.2,15964784.0,43040.0,47.0
2021-06-16 12:00:00,369.78,369.88,369.89,369.74,696368.938,1883.0,12.0
2021-06-17 09:30:00,373.52,371.42,373.52,370.21,29629720.0,79604.0,269.0
2021-06-17 12:00:00,358.63,358.88,358.89,358.556,1399176.625,3900.0,38.0
2021-06-18 09:30:00,356.52,354.65,357.0,353.65,209028480.0,586443.0,199.0
2021-06-18 12:00:00,352.95,352.86,352.95,352.78,571649.688,1620.0,14.0
2021-06-21 09:30:00,352.89,352.77,353.14,351.77,31061414.0,88038.0,183.0
2021-06-21 12:00:00,355.67,355.82,355.87,355.67,177887.0,500.0,5.0
2021-06-22 09:30:00,357.0,357.01,358.22,356.5,17127334.0,47967.0,50.0
2021-06-22 12:00:00,356.12,356.16,356.25,356.12,178086.0,500.0,4.0
2021-06-23 09:30:00,358.79,359.38,359.7,358.79,13596701.0,37886.0,39.0
2021-06-23 12:00:00,359.385,359.54,359.54,359.385,361246.594,1005.0,10.0
2021-06-24 09:30:00,363.0,363.22,363.67,362.87,10923161.0,30088.0,32.0
2021-06-24 12:00:00,366.32,366.435,366.435,366.3,329699.5,900.0,9.0
2021-06-25 09:30:00,368.82,370.32,370.95,368.8,17147894.0,46474.0,42.0
2021-06-25 12:00:00,369.83,370.12,370.22,369.83,1992153.625,5384.0,37.0
2021-06-28 09:30:00,367.8,367.61,368.29,367.1,9607741.0,26125.0,34.0
2021-06-28 12:00:00,366.19,366.19,366.19,366.19,36619.0,100.0,1.0
2021-06-29 09:30:00,374.86,374.96,375.126,374.01,32379170.0,86400.0,168.0
2021-06-29 12:00:00,375.73,375.975,375.975,375.68,510792.531,1359.0,12.0
2021-06-30 09:30:00,370.9,371.8,371.89,370.9,11220354.0,30247.0,24.0
2021-06-30 12:00:00,376.92,376.93,377.0,376.8,459052.844,1218.0,10.0
2021-07-01 09:30:00,380.7,381.25,381.42,380.6,14453736.0,37958.0,39.0
2021-07-01 12:00:00,375.955,376.17,376.17,375.955,1092023.875,2904.0,27.0
2021-07-02 09:30:00,376.31,375.2,376.6,375.2,9751072.0,25919.0,45.0
2021-07-02 12:00:00,373.81,373.725,373.88,373.71,774927.0,2073.0,17.0
2021-07-06 09:30:00,373.23,372.33,373.631,372.2,16920120.0,45343.0,81.0
2021-07-06 12:00:00,367.57,367.58,367.625,367.361,1628198.5,4430.0,17.0
2021-07-07 09:30:00,367.5,366.725,367.5,366.51,15639465.0,42570.0,39.0
2021-07-07 12:00:00,367.05,367.23,367.24,367.005,624171.5,1700.0,16.0
2021-07-08 09:30:00,359.69,360.27,360.75,359.35,20338090.0,56534.0,76.0
2021-07-08 12:00:00,361.405,361.4,361.42,361.26,400736.969,1109.0,10.0
2021-07-09 09:30:00,366.0,365.19,366.41,365.19,19084224.0,52145.0,130.0
2021-07-09 12:00:00,369.63,369.55,369.769,369.54,1374438.5,3718.0,21.0
2021-07-12 09:30:00,370.31,369.19,370.68,368.5,29163352.0,78750.0,142.0
2021-07-12 12:00:00,381.9,381.85,381.92,381.59,1646223.625,4312.0,42.0
2021-07-13 09:30:00,381.06,382.81,383.4,380.87,44411784.0,116341.0,346.0
2021-07-13 12:00:00,375.946,376.215,376.33,375.879,4321182.5,11489.0,51.0
2021-07-14 09:30:00,378.75,379.536,379.89,378.46,25445156.0,67140.0,123.0
2021-07-14 12:00:00,372.09,372.42,372.42,371.89,1732813.75,4656.0,32.0
2021-07-15 09:30:00,371.24,372.47,372.58,370.89,17632786.0,47519.0,36.0
2021-07-15 12:00:00,377.48,377.54,377.57,377.406,596421.375,1580.0,12.0
2021-07-16 09:30:00,374.93,373.856,374.93,373.55,25703700.0,68601.0,76.0
2021-07-16 12:00:00,369.159,368.955,369.22,368.904,516612.406,1400.0,10.0
2021-07-19 09:30:00,354.0,350.32,355.0,350.0,47043996.0,133306.0,467.0
2021-07-19 12:00:00,352.24,352.11,352.59,352.01,2207735.25,6266.0,60.0
2021-07-20 09:30:00,352.27,352.975,353.865,351.54,17137480.0,48630.0,32.0
2021-07-20 12:00:00,365.65,365.69,365.69,365.5,840948.5,2300.0,23.0
2021-07-21 09:30:00,368.04,369.495,369.64,367.93,13570543.0,36855.0,64.0
2021-07-21 12:00:00,372.978,373.09,373.19,372.978,578643.688,1551.0,11.0
2021-07-22 09:30:00,372.3,373.55,373.55,372.3,7575588.5,20344.0,19.0
2021-07-22 12:00:00,369.62,369.69,369.72,369.62,407396.406,1102.0,11.0
2021-07-23 09:30:00,374.59,375.42,375.42,374.54,13118915.0,35011.0,31.0
2021-07-23 12:00:00,371.575,371.71,371.725,371.575,456415.594,1228.0,9.0
