Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-03-10 12:00:00,682.425,681.565,682.84,681.33,16808878,24633,127
2021-03-11 09:30:00,699.4,694.645,700,692.685,318453280,456138,1203
2021-03-11 12:00:00,688.74,686.785,688.92,685.21,52556328,76519,363
2021-03-12 09:30:00,670,673.77,674.456,667.51,273852192,408950,912
2021-03-12 12:00:00,687.904,688.285,689,687.72,34351896,49895,205
2021-03-15 09:30:00,694.09,691.295,695,691.24,147840544,213168,600
2021-03-15 12:00:00,699.925,700.32,700.4,699.7,16687982,23840,136
2021-03-16 09:30:00,703.35,702.81,705.49,701.51,166887760,237309,593
2021-03-16 12:00:00,701,701.005,701.18,700.404,15459120,22060,119
2021-03-17 09:30:00,656.87,656.695,658.5,651.592,278191392,424551,1305
2021-03-17 12:00:00,667.209,666.64,667.53,666.463,17185140,25764,122
2021-03-18 09:30:00,684.29,686.3,687.37,682.5,187346368,273634,975
2021-03-18 12:00:00,675.06,675.5,675.844,674.805,24510182,36299,134
2021-03-19 09:30:00,646.6,644.693,647.6,640.2,629541184,972794,1118
2021-03-19 12:00:00,648.87,651.532,651.8,648.87,34963652,53732,265
2021-03-22 09:30:00,684.59,686.23,687.79,683.01,316207776,461288,1335
2021-03-22 12:00:00,688.509,688.09,688.56,687.765,25465520,37003,127
2021-03-23 09:30:00,675.77,674.23,676.84,672.29,183065424,271150,775
2021-03-23 12:00:00,669.265,670.4,670.5,669.265,22827880,34074,202
2021-03-24 09:30:00,667.91,665.115,668.02,663.61,135608480,203449,582
2021-03-24 12:00:00,657.524,657.05,658.08,657.04,21152210,32166,136
2021-03-25 09:30:00,613,617.5,617.81,609.5,273497536,445820,1215
2021-03-25 12:00:00,631.93,632.6,633,631.51,42264964,66857,322
2021-03-26 09:30:00,641.87,639.663,642.99,638.7,110410768,172084,498
2021-03-26 12:00:00,619.84,619.35,620.15,619.35,34313472,55352,251
2021-03-29 09:30:00,615.64,615.27,615.75,612.5,141616592,230246,682
2021-03-29 12:00:00,607.947,608.23,608.888,607.52,13113166,21557,113
2021-03-30 09:30:00,601.75,604.64,606.165,601.26,136439200,226144,639
2021-03-30 12:00:00,625.17,625.7,625.86,624.88,42122748,67361,266
2021-03-31 09:30:00,646.62,644.31,647,643.24,146122944,226093,614
2021-03-31 12:00:00,657.96,658.52,658.798,657.92,34500936,52402,213
2021-04-01 09:30:00,688.37,684.62,688.88,684.03,294847936,428816,1631
2021-04-01 12:00:00,671.648,671.92,672.299,671.07,50421568,75080,291
2021-04-05 09:30:00,707.71,705.1,708.16,704.23,498067392,704303,2041
2021-04-05 12:00:00,694.648,694.12,694.723,693.78,20377688,29355,99
2021-04-06 09:30:00,690.3,689.75,690.75,687.24,211247728,306352,859
2021-04-06 12:00:00,692.66,692.15,692.75,691.7,20933468,30248,132
2021-04-07 09:30:00,687,684.965,687.205,684.56,147704784,215173,621
2021-04-07 12:00:00,684.37,684.3,684.566,683.75,12110107,17702,85
2021-04-08 09:30:00,677.38,676.86,678.12,675.247,145219456,214408,484
2021-04-08 12:00:00,687.92,687.968,688.735,687.61,27172026,39481,202
2021-04-09 09:30:00,677.77,676.5,679.49,676.01,132755304,195830,501
2021-04-09 12:00:00,674.975,674.68,675.22,674.64,41756320,61862,297
2021-04-12 09:30:00,685.7,685.015,686,682.09,227813536,332710,907
2021-04-12 12:00:00,696.43,696.724,696.87,696.33,26437492,37949,165
2021-04-13 09:30:00,712.7,712.39,713.44,710.66,248033392,348060,984
2021-04-13 12:00:00,738.202,739.32,739.5,738.202,54618912,73915,261
2021-04-14 09:30:00,770.7,767.23,772.55,766,489864640,636370,1554
2021-04-14 12:00:00,754.65,754.51,755.14,754.16,55486332,73521,343
2021-04-15 09:30:00,743.1,739,743.69,739,234284736,315546,707
2021-04-15 12:00:00,730.085,730.285,730.726,730.085,18436820,25240,117
2021-04-16 09:30:00,728.65,731.92,732.55,728.65,263046960,360210,682
