Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-05-19 12:00:00,15.5,15.505,15.505,15.5,61043.25,3938,17
2021-05-20 09:30:00,15.67,15.67,15.67,15.66,1342344.5,85715,74
2021-05-20 12:00:00,15.725,15.715,15.725,15.715,88991.4219,5661,15
2021-05-21 09:30:00,15.84,15.88,15.88,15.84,553687.875,34941,29
2021-05-21 12:00:00,15.8955,15.8955,15.8955,15.8955,1589.55,100,1
2021-05-24 09:30:00,15.9,15.89,15.9,15.88,272090.875,17113,4
2021-05-24 12:00:00,15.935,15.94,15.94,15.935,3187.5,200,2
2021-05-25 09:30:00,16.17,16.2,16.2,16.17,789902,48812,47
2021-05-25 12:00:00,16.06,16.065,16.065,16.06,61030.5,3800,17
2021-05-26 09:30:00,15.79,15.8,15.8,15.76,987167.625,62565,124
2021-05-26 12:00:00,15.88,15.875,15.88,15.875,4763.5,300,3
2021-05-27 09:30:00,16.12,16.13,16.13,16.105,1196652.875,74236,98
2021-05-27 12:00:00,16.15,16.156,16.156,16.15,4943.1357,306,2
2021-05-28 09:30:00,16.36,16.33,16.36,16.33,1969797.125,120426,46
2021-05-28 12:00:00,16.34,16.345,16.345,16.34,24512,1500,12
2021-06-01 09:30:00,16.5,16.5299,16.53,16.5,761538.875,46145,24
2021-06-01 12:00:00,16.54,16.53,16.545,16.53,41350.0039,2500,11
2021-06-02 09:30:00,16.43,16.42,16.44,16.41,890243.3125,54190,31
2021-06-02 12:00:00,16.415,16.405,16.415,16.405,117348.1875,7151,17
2021-06-03 09:30:00,16.48,16.495,16.495,16.48,781667.8125,47420,63
2021-06-03 12:00:00,16.52,16.52,16.52,16.52,1652,100,1
2021-06-04 09:30:00,16.45,16.43,16.45,16.43,919599.9375,55919,37
2021-06-04 12:00:00,16.375,16.375,16.375,16.375,8187.5,500,5
2021-06-07 09:30:00,16.51,16.525,16.53,16.5,349426.9688,21156,30
2021-06-07 12:00:00,16.455,16.455,16.455,16.455,7404.75,450,4
2021-06-08 09:30:00,16.39,16.4,16.4,16.38,1431862.125,87337.0,94.0
2021-06-08 12:00:00,16.4965,16.49,16.5,16.49,13196.1504,800.0,8.0
2021-06-09 09:30:00,16.36,16.36,16.36,16.36,345768.5938,21135.0,14.0
2021-06-09 12:00:00,16.31,16.31,16.31,16.31,2022.4399,124.0,1.0
2021-06-10 09:30:00,16.33,16.3659,16.37,16.33,692897.875,42364.0,49.0
2021-06-10 12:00:00,16.215,16.22,16.22,16.215,353334.5938,21785.0,77.0
2021-06-11 09:30:00,16.21,16.22,16.22,16.21,350994.9063,21651.0,15.0
2021-06-11 12:00:00,16.22,16.22,16.22,16.22,4298.2998,265.0,2.0
2021-06-14 09:30:00,16.24,16.24,16.245,16.24,353753.6875,21782.0,22.0
2021-06-14 12:00:00,16.245,16.244,16.245,16.24,9600.0361,591.0,4.0
2021-06-15 09:30:00,16.26,16.27,16.275,16.26,204001.4063,12545.0,9.0
2021-06-15 12:00:00,16.2862,16.29,16.29,16.2862,15002.0879,921.0,6.0
2021-06-16 09:30:00,16.25,16.24,16.25,16.24,487284.75,29987.0,7.0
2021-06-16 12:00:00,16.21,16.21,16.21,16.21,3241.9998,200.0,1.0
2021-06-17 09:30:00,16.19,16.18,16.19,16.18,554069.25,34223.0,41.0
2021-06-17 12:00:00,15.855,15.87,15.87,15.855,203009.0,12800.0,16.0
2021-06-18 09:30:00,15.58,15.57,15.59,15.55,1785260.0,114670.0,158.0
2021-06-18 12:00:00,15.58,15.58,15.58,15.5739,35821.9102,2300.0,5.0
2021-06-21 09:30:00,15.51,15.495,15.51,15.48,849326.8125,54784.0,72.0
2021-06-21 12:00:00,15.5679,15.5679,15.5679,15.5679,10212.542,656.0,1.0
2021-06-22 09:30:00,15.43,15.41,15.43,15.41,653512.875,42362.0,39.0
2021-06-22 12:00:00,15.395,15.395,15.395,15.39,37777.5586,2454.0,4.0
2021-06-23 09:30:00,15.55,15.56,15.56,15.55,434165.0625,27919.0,19.0
2021-06-23 12:00:00,15.48,15.475,15.485,15.47,140851.8125,9100.0,28.0
2021-06-24 09:30:00,15.59,15.555,15.59,15.555,359890.1875,23091.0,12.0
2021-06-24 12:00:00,15.61,15.61,15.61,15.61,1561.0,100.0,1.0
2021-06-25 09:30:00,15.64,15.63,15.64,15.61,376113.375,24057.0,43.0
2021-06-25 12:00:00,15.66,15.665,15.665,15.66,47805.7539,3052.0,9.0
2021-06-28 09:30:00,15.64,15.61,15.64,15.61,770168.75,49277.0,38.0
2021-06-28 12:00:00,15.495,15.495,15.495,15.495,20189.9844,1303.0,5.0
2021-06-29 09:30:00,15.56,15.6,15.61,15.56,748338.3125,48025.0,79.0
2021-06-29 12:00:00,15.575,15.58,15.58,15.565,168903.1875,10845.0,48.0
2021-06-30 09:30:00,15.25,15.25,15.265,15.24,1054606.75,69144.0,59.0
2021-06-30 12:00:00,15.305,15.305,15.305,15.305,1530.5,100.0,1.0
2021-07-01 09:30:00,15.45,15.45,15.45,15.44,448635.125,29041.0,42.0
2021-07-01 12:00:00,15.43,15.435,15.435,15.43,33693.6914,2183.0,2.0
2021-07-02 09:30:00,15.45,15.41,15.45,15.4,832690.0625,53965.0,38.0
2021-07-02 12:00:00,15.36,15.36,15.36,15.36,1536.0,100.0,1.0
2021-07-06 09:30:00,15.31,15.305,15.32,15.3,239890.3906,15669.0,14.0
2021-07-06 12:00:00,15.15,15.1494,15.15,15.1494,50585.1641,3339.0,8.0
2021-07-07 09:30:00,15.09,15.09,15.09,15.07,658856.75,43664.0,35.0
2021-07-07 12:00:00,15.07,15.0764,15.08,15.07,20170.7617,1338.0,5.0
2021-07-08 09:30:00,14.75,14.76,14.77,14.74,1010069.5625,68451.0,149.0
2021-07-08 12:00:00,14.78,14.79,14.79,14.78,57438.8789,3884.0,17.0
2021-07-09 09:30:00,14.92,14.9,14.92,14.9,1220241.25,81814.0,104.0
2021-07-09 12:00:00,14.99,14.99,14.99,14.99,10493.0,700.0,7.0
2021-07-12 09:30:00,14.9,14.885,14.925,14.88,1036365.8125,69556.0,96.0
2021-07-12 12:00:00,15.11,15.1128,15.115,15.11,105093.4141,6955.0,26.0
2021-07-13 09:30:00,15.12,15.11,15.135,15.11,771014.8125,51001.0,78.0
2021-07-13 12:00:00,15.03,15.0401,15.045,15.03,127084.75,8450.0,26.0
2021-07-14 09:30:00,15.1,15.12,15.13,15.1,262093.3281,17348.0,20.0
2021-07-14 12:00:00,15.01,15.015,15.015,15.01,39716.9609,2646.0,10.0
2021-07-15 09:30:00,14.99,14.98,14.99,14.97,1237246.125,82556.0,53.0
2021-07-15 12:00:00,15.11,15.11,15.11,15.11,15245.9902,1009.0,7.0
2021-07-16 09:30:00,15.02,15.03,15.04,15.02,566028.375,37661.0,43.0
2021-07-16 12:00:00,14.945,14.935,14.945,14.935,53333.6484,3570.0,24.0
2021-07-19 09:30:00,14.59,14.58,14.61,14.57,1184532.5,81200.0,104.0
2021-07-19 12:00:00,14.54,14.535,14.545,14.535,132851.2969,9137.0,20.0
2021-07-20 09:30:00,14.9,14.91,14.91,14.88,1931952.375,129743.0,110.0
2021-07-20 12:00:00,15.265,15.265,15.265,15.265,1526.5,100.0,1.0
2021-07-21 09:30:00,15.59,15.62,15.62,15.57,1387560.5,88960.0,110.0
2021-07-21 12:00:00,15.835,15.845,15.845,15.835,26215.5332,1655.0,12.0
2021-07-22 09:30:00,15.85,15.815,15.855,15.815,831822.5625,52486.0,54.0
2021-07-22 12:00:00,15.6685,15.6685,15.6685,15.6685,8351.3105,533.0,1.0
2021-07-23 09:30:00,15.92,15.9035,15.93,15.9,737004.0,46297.0,24.0
2021-07-23 12:00:00,15.845,15.87,15.87,15.845,327250.875,20638.0,56.0
2021-07-26 09:30:00,16.08,16.1,16.1,16.07,679587.5625,42262.0,42.0
2021-07-26 12:00:00,16.18,16.185,16.185,16.18,121751.8203,7524.0,9.0
2021-07-27 09:30:00,16.13,16.08,16.13,16.07,1100975.5,68330.0,50.0
2021-07-27 12:00:00,16.23,16.2101,16.23,16.2101,67179.8516,4142.0,17.0
2021-07-28 09:30:00,16.19,16.16,16.205,16.16,780297.75,48222.0,61.0
2021-07-28 12:00:00,16.1767,16.1767,16.1767,16.1767,2944.1594,182.0,1.0
2021-07-29 09:30:00,16.51,16.545,16.55,16.51,1247357.75,75532.0,35.0
2021-07-29 12:00:00,16.54,16.54,16.54,16.54,6616.0005,400.0,4.0
2021-07-30 09:30:00,16.55,16.54,16.58,16.54,1224579.5,73981.0,110.0
2021-07-30 12:00:00,16.465,16.465,16.465,16.465,3622.3,220.0,2.0
2021-08-02 09:30:00,16.66,16.66,16.6895,16.66,476292.375,28581.0,52.0
2021-08-02 12:00:00,16.595,16.585,16.595,16.585,98362.3594,5929.0,27.0
2021-08-03 09:30:00,16.69,16.7,16.7,16.68,809068.5625,48471.0,73.0
2021-08-03 12:00:00,16.65,16.6437,16.6511,16.64,233562.5156,14032.0,29.0
2021-08-04 09:30:00,16.64,16.645,16.645,16.61,581855.8125,34984.0,41.0
2021-08-04 12:00:00,16.62,16.615,16.63,16.615,46503.4102,2798.0,16.0
2021-08-05 09:30:00,16.68,16.69,16.7,16.68,297971.5,17856.0,27.0
2021-08-05 12:00:00,16.695,16.6901,16.7,16.6901,17280.7695,1035.0,5.0
2021-08-06 09:30:00,16.83,16.86,16.86,16.825,1108449.0,65820.0,109.0
2021-08-06 12:00:00,16.865,16.865,16.865,16.865,1686.5,100.0,1.0
2021-08-09 09:30:00,16.9,16.88,16.9,16.87,419449.9063,24828.0,31.0
2021-08-09 12:00:00,16.885,16.885,16.885,16.88,8441.0,500.0,4.0
2021-08-10 09:30:00,16.84,16.834,16.84,16.82,792667.75,47074.0,28.0
2021-08-10 12:00:00,16.95,16.945,16.95,16.945,267242.8438,15767.0,17.0
2021-08-11 09:30:00,17.04,17.05,17.055,17.02,2114879.0,124215.0,39.0
2021-08-11 12:00:00,17.02,17.02,17.02,17.02,1702.0,100.0,1.0
2021-08-12 09:30:00,17.05,17.03,17.05,17.03,463656.5313,27200.0,34.0
2021-08-12 12:00:00,17.025,17.025,17.025,17.025,64695.0,3800.0,17.0
2021-08-13 09:30:00,17.08,17.08,17.1,17.07,426408.0,24943.0,24.0
2021-08-13 12:00:00,17.17,17.17,17.18,17.17,159020.875,9261.0,28.0
